,0
105822,코코넛봐 ㄷㄷ
105823,Oppa Pls English Sub. I don&#39;t understand korea language. Love you.
105824,오늘 안 올려줄까봐 좀 그랬는데 너무 좋아여 ㅎㅎ 최초공개 안 띄워놔서 안 올려주는줄 알았어요…
105825,💪💪💪
105826,"오빠, 지효 누나 좋아해?, 스파르타 스 포에버. ♥"
105827,한남자가 있어~
105828,Oppa english subtitle pleaseee 😂❤️
105829,와.....미쳤다...
105830,쒯..  종국이형  벤치1rm 120~130밖에 안된다는 억까들을 여기서 퇴치해버리네..
105831,Respect💪
105832,딱 이것만 보고 바로 운동한다
105833,"<a href=""https://www.youtube.com/watch?v=8thMw9JyxBE&amp;t=3m27s"">3:27</a> 오타!"
105834,이형 구독자랑 조회수를 단기간에… ㄷ ㄷ ㄷ <br>인기 지렸다
105835,WOW... SALANGHAE
105836,우리의 그뉵쫑 좌 실버랑 골드 동시에 받겠네
105837,I can&#39;t understand korean 🤧
105838,☺️❤️
105839,"hye, im from Malaysia"
105840,please make eng subs
105841,여보 사랑해요😍😍😍🤭
105842,If there are english subtitles will be 👍
105843,웅장하다!!
105844,형님 편집자님좀 쪼아서 1일 1영상 안되나요
105845,"인클라인 각도 보소,,,"
105846,형님 아재개그 치는거 왤케 신선하니
105847,형님 가슴이 약해요? 네?
105848,와....영상 하나봤는데 온몸에 세포 하나하나 웅장해지는 느낌이네요ㅋㅋㅋ
105849,한 남자가 있어~~~
105850,아 하체 하려했는데 가슴어깨 해여지
105851,"꾹이형 3대 측정 컨텐츠 찍으면 조회수 천만 뚝딱일 듯 ,,"
105852,알림뜨길래 공부하다 뛰어왔습니다..(헉허ㄱ..)
105853,댓글이 이렇게나 빠르다니... 이거보고 헬스장 가야겠다...!
105854,No eng subs😭😭
105855,pls next video sub eng / Thank
105856,I need English subtitle 😅
105857,겨털도 운동했나?<br>겨털도 멋있네
105858,I wish there was a subtitle in English for this.. :)
105859,가슴이 약한데 저 정도면.... 울고갑니다ㅠㅠ
105860,Oppa 안녕하서요😘😘😘
105861,4일뒤에 시험인데 ㅠㅠ
105862,꾹♡
105863,SPARTA!!!!!!!!!!!!<br><br>PLEASE add ENGLISH Caption... For Fan Outside KOREA... 😅
105864,ㅇㅇ 종국이형이 그렇다면 그런거여.. 좀만 다듬으면 ㄹㅇ 그냥 선수해도 되겟어여 몸 와..ㄷㄷ
105865,please have english subtitles
105866,영상만 봐도 배부르네 ......
105867,군침이 싹 도는 영상이네요.
105868,선수분들이나 운동유튜버들이 다른분들 리뷰하는 영상은 꽤 있는데 이 형은 그냥 셀프레퍼런스가 곧 리뷰고 분석이고 보교재고 운동이고 컨텐츠고 그래 ㅋㅋㅋㅋㅋㅋ 개좋음
105869,하 어깨마렵네
105870,대박🤩
105871,where subtitle english ??😭
105872,Just casually stuffing my face with junk food while watching Kim Jong Kook workout 😂😂
105873,"<a href=""https://youtu.be/PbSUEuxIH7Y"">https://youtu.be/PbSUEuxIH7Y</a>."
105874,"<a href=""https://youtu.be/PbSUEuxIH7Y"">https://youtu.be/PbSUEuxIH7Y</a>."
105875,"Dedication is something which everyone can&#39;t follow, really look this man body kjk are you singer of fbb pro"
105876,Me too
105877,"@구독하면 하는일 마다 성공함 네, 고맙습니다!!"
105878,의욕을 불태우게하는 영상~💪💪💪
105879,@정지용 지용님도 하이요~🤗
105880,@민수 김 민수님도 하이~🤗
105881,@꽃윤서 ㅋㅋㅋ 윤서님도 하이~🤗
105882,몸을 만들려고 운동을 하는게 아니라 내가 강해지기위해서 라는 생각으로 운동을 하시는 것 같습니다
105883,알아도 아가리 하렴
105884,종국이 형 파이팅 구독하고 갈게👍
105885,따끈따끈한 영상!!
105886,♥️♥️♥️♥️안녕하세요. 저는 당신의 팬입니다.
105887,Please put english caption...
105888,1빠놓쳤네
105889,감사합니다 오늘 어깨하는 날이었어요
105890,Eng subtitle idol
105891,한남자가 있어 ~~~ 어께운 동만한 ~~
105892,와......   .........  몸 미친............................................
105893,근육맨
105894,방금 운동 끝내고 나왔는데..<br>영상보고 다시 들어갔습니다.
105895,운동비 벌려고 연예인됬다는 얘기가 있던데?
105896,Where is the eng sub?
105897,이 영상 길이만큼 어께 운동하려고<br>하는데 도와주셈요
105898,English subtitles please
105899,국손실 막으려 들어왔습니다~
105900,안그래도 다른 유투버 분들이 가슴 약하다고 하는 영상봣는데 깔끔하게 이해햇군요
105901,영상 업뎃 기다렸어요ㅋㅋㅋㅋㅋ 운동 몰라도 넘나 궁금하고 보고 싶은💚
105902,"종꾹오빠 안녕하세요, 잘지냈어요? 오늘도 많이 수고했어요"
105903,"<a href=""https://www.youtube.com/watch?v=8thMw9JyxBE&amp;t=8m05s"">8:05</a> 진짜 행복해하신다"
105904,킹 너넨 형 못 이겨
105905,대단하시다
105906,내일 가슴 어깨 하라는거죠?!!<br>알겠습니다!!
105907,운동가기 1시간전 최고의 영상
105908,I wonder if this gym is his personal gym.. cause there are not many people in the video..
105909,deym just a seconds.. 5k views.. !!! GYM JONGKOOK for the win
105910,❤️❤️❤️❤️
105911,tv에서 보는 모습과 완전 새로워서 너무 좋아요!!
105912,Daebak Mr. Kim💪 lots of love from Philippines💞
105913,한 남자하면 김종국이지
105914,"Hyung, need your English subtitles 😂"
105915,"Thx bro. Maybe just now this video just published, subtitles not available. Now can view it"
105916,please press “cc” and choose eng for sub :)
105917,Me watching jongkook workout while eating fries that contain 510 calories 🤧
105918,lol
105919,여러분들 항상 잘하고 있어요!!!이제 다음 목표를 향해서 달립시다!! 오늘 하루도 행복하게!!!!!!!
105920,와 영상 저번에 짧다고 했더니 늘려주셨어 (그래도 짧...) 감사합니다 잘 볼게요ㅋㅋㅋ
105921,<b>You know you&#39;re fast when there isn&#39;t English Sub yet.</b><br><br>Anyway I love you so much Kim Jongkook~! ♥
105922,오빠  허깨가 운동하고 대박입니다 최고
105923,“왔다 내 저녁거리”
105924,김종국형님 가슴&amp;어깨운동  운동꾸준히 하시네요  <br>런닝맨&amp;미우새 꾸준히 보고있습니다
105925,&quot;영상 제작은 내 운동 루틴을 따라간다&quot; - gym종국
105926,"갓김치, 고들빼기김치, 동치미, 나주동치미, 깻잎김치, 무말랭이김치, 오이소박이콩잎김치, 부추김치, 들깻잎김치, 우엉김치, 석박지, 깍두기, 겉절이, 오이김치, 동치미동지김치, 톳김치, 귤물김치, 갓물김치, 꽃대김치, 보쌈김치, 배추김치, 장김치, 나박김치, 열무김치, 감동젓김치, 겉절이서거리 김치, 더덕 김치, 가지 김치, 장김치(간장김치), 해물김치,보쌈김치굴, 총각김치, 무짠지, 파김치, 시금치김치, 백김치 , 오이소박이, 선인장 김치, 민들레 김치, 양파 김치, 수박김치, 고구마 줄기 김치,당근김치, 포도김치, 토마토김치, 망고김치, 메론김치, 알로에김치, 아보카도김치, 양배추김치, 파인애플김치, 두리안 김치, 민트초코김치, 옥수수김치, 비비고 김치, 국밥 깍두기, 실비김치, 고추김치, 샤인머스켓김치, 블루베리김치, 파파야김치,사과김치,콩잎물 김치, 두릅김치,고수김치 도라지김치,시금치김치,콩잎김치, 대마초김치 사세요~!"
105927,오빠가 가슴이 약하다고 말하다니 말도앙돼 가슴 제일큰데 ;;;;;;;;;;;;;;;
105928,🥺🥺🔥🔥
105929,형님이 가슴이 약하다니 .. 저는 오늘부터 가슴이 없습니다
105930,이 영상을 본 뒤부터 저는 사람이 아니게 되었습니다…
105931,ㄹㅇ..... 저 상위 일퍼센트 가슴을;;;;;
105932,인간의 99퍼센트는 지금부로 빈유입니다
105933,어깨 운동만 &quot;한&quot; 남자가 있어~
105934,한남자ㅋㅋㅋ
105935,어깨 넓어지고싶어요.. 멸치임 ㅜ <br>어깨 넓어지는법 아시는분 댓글좀요 ㅜㅜ 프로틴 먹어야하나요?
105936,한남자가 있어~ 널 너무 사랑한~
105937,언제했어요?
105938,실시간 못봤어요 ㅠㅠㅠ
105939,타이밍 뭔데 방금 어깨 다하고 유산소 끝냈는데 킹받네;
105940,Xin chào - 안녕
105941,아 자극되서 좋은데 치킨땡겨….🦑
105942,김종국 너무 건강 해 ak i Love you
105943,가있네요
105944,"<a href=""https://www.youtube.com/watch?v=8thMw9JyxBE&amp;t=07m50s"">07:50</a> 마스크안쓰네???"
105945,Is this only for Korean ?😥
105946,오늘 어깨 운동했는데... 다시 헬스장 가야겠네요
105947,❤️‍🔥
105948,어깨가...와우 저게 정녕 저와 같은 종족의 몸이 맞나요...
105949,No eng sub ?
105950,Let&#39;s have a suntukan gym jong kook
105951,인트로 깔끔해서 좋네
105952,ㄴ0ㅇ0ㄱ
105953,종국이형....저 살빼려고하는대 ..... 단백질보충제 먹어야좋은가융??? 헬스도하고있어융 ㅜㅡㅜ
105954,한 남자가 있어~♪ 삼각근 john내 큰~♬
105955,종..국..
105956,English Subtitle ??
105957,Jongkook oppa pls guest Song Ji hyo🥰
105958,사랑합니다형님
105959,Why there is no english subtitle??😭😭😭
105960,와우 12분짜리 감사
105961,"ah, no eng subs? :&#39;("
105962,오우
105963,디스크 때문에 아직 중량은 그림의 떡 ㅠㅠ
105964,행님 브이로그도 올려주십시오 ㅠ
105965,알람뜨자마자 보고있었던 뽀로로 꺼버리고 바로왔습니다 형님
105966,종국이형 형이라고 불러도 되죠? 이미 형이라고 부르고 있네요 고1인데 가능한가요?
105967,오늘 저녁은 이거다.
105968,헬스장 가기 전 최고의 영상
105969,♥
105970,운동 하나도 모르는데 뜨자마자 누르고있네
105971,옹옹
105972,저정도면 체지방 몇나올려나...난 28나오던데...
105973,오빠  저는 헬스 할때  알러주세요  테니스연습 하는데몸매잘나요
105974,"&quot;This monkey likes this video&quot; 감사합니다 영상 맛있게먹을게요!! 저는 신체검사 1등급의 몸으로 입대했다가 일병말에 특급전사를 달고 16년 겨울, 상병때 4,5번 척추를 다쳐 척추분리증이라는 지병을 얻었습니다. 달리기를 좋아하여 동기랑 매일밤마다 뛰는 낙으로 버텼던 군생활인데, 왼쪽 다리가 마비되어 반 장애가되었습니다. 갓 수술하고나서 숨도못쉬게 아파하는 환자가 먹는 마약성 진통제를 투여받고서 다시 뛸 수 있게되는 날까지 김종국님을 허리의 롤모델로 삼고 3년째 운동하고있습니다. 이제는 달릴 수 도 있고, 데드리프트 130kg, 스쿼트 150kg, 벤치프레스 60kg의 지경까지 오르는 날이 왔습니다. 다치지 않는 선에서 영상 챙겨보며 꾸준히 평생 허리를위해 운동할 생각입니다.<br>★수면관리, 식단관리, 컨디션조절★ 알고싶은게 너무 많지만 다음 영상을 기대하며 항상 감사히 맛있게 먹겠습니다."
105975,고생 많으셨습니다
105976,몸이 이세상 제일뻑뻑한 닭가슴살같아요
105977,한남자가 있어~ 어깨운동을 너무사랑한~
105978,ENGLISH SUBTITLES PLS BRO KIM JONG KOOK
105979,이 핑프는 뭘까?
105980,Turn on cc
105981,baik ahh pakcik
105982,차오른다 가고싶다<br>헬스장 야근이다 <br>고립 운동 해야지..
105983,하앍 어깨는 못참지!! 제일 기다렸다규!!
105984,존경합니다. 김종국형님!
105985,지금조회수가..ㅎㄷㄷ...
105986,인클라인 궤도가 머신이네 ;
105987,Jong kook hyung can u add English subtitles to your videos? Fan from Singapore! ❤️💪
105988,Lesgo
105989,Can I spot you next time? 🥲🥲
105990,여기 운동만 &#39;한&#39; 남자가 있습니다
105991,한남자가 있어~~프로틴을 너무 사랑한~~ 한 남자가 있어~~
105992,형님 여태껏 운동하면서 근막통증 증후군 오신덕없나요? <br>목에 와서 몇개월 고생했는데 궁금합니다
105993,등과 어깨를 함께 죠진다...
105994,종국이형 이건 못참아요.. 바로 달려왔습니다
105995,Joong kook aaaaah
105996,Notication squad
105997,"<a href=""https://www.youtube.com/watch?v=8thMw9JyxBE&amp;t=05m54s"">05:54</a> 왜 울려고함???"
105998,맛있겠다
105999,i need captionnnn huaaaaaaa
106000,Hi
106001,183등
106002,기다렷슴돠 ㅋㅋㅋㅋㅋㅋ
106003,겨털이 멋스럽게  돋아났네요.
106004,오늘 하체조지고 내일 가슴 등 어깨인데 각인가..형님 늘 광배접고 보겠습니다
106005,왜옷이똑같애형?
106006,sub in english please👏🏻
106007,김종국님과 헬스윗미 3일차
106008,I don’t even go to the gym idk why I’m here 😂
106009,&#39;하루 중 가장 알찬 13분&#39;
106010,"3분전인데 조회수 3000이네 ,,"
106011,형 운동 컨텐츠도 좋지만 노래 커버도 해줘요
106012,No eng sub 😭
106013,못 참아
106014,이거보고 바로 헬스하러 가야지~
106015,And eng subs please oppa😭😭💓💓
106016,몸이 점점 좋아지시네요..;; ㄷㄷ
106017,Kim Jong Kook Oppaaaa
106018,아 내일 시험인데 이것만 봐야지
106019,독서실에서 인강에 곁들여 보는 최고의 선택
106020,"갓김치, 고들빼기김치, 동치미, 나주동치미, 깻잎김치, 무말랭이김치, 오이소박이콩잎김치, 부추김치, 들깻잎김치, 우엉김치, 석박지, 깍두기, 겉절이, 오이김치, 동치미동지김치, 톳김치, 귤물김치, 갓물김치, 꽃대김치, 보쌈김치, 배추김치, 장김치, 나박김치, 열무김치, 감동젓김치, 겉절이서거리 김치, 더덕 김치, 가지 김치, 장김치(간장김치), 해물김치,보쌈김치굴, 총각김치, 무짠지, 파김치, 시금치김치, 백김치 , 오이소박이, 선인장 김치, 민들레 김치, 양파 김치, 수박김치, 고구마 줄기 김치,당근김치, 포도김치, 토마토김치, 망고김치, 메론김치, 알로에김치, 아보카도김치, 양배추김치, 파인애플김치, 두리안 김치, 민트초코김치, 옥수수김치, 비비고 김치, 국밥 깍두기, 실비김치, 고추김치, 샤인머스켓김치, 블루베리김치, 파파야김치,사과김치,콩잎물 김치, 두릅김치,고수김치 도라지김치,시금치김치,콩잎김치, 대마초김치 사세요~!!"
106021,"I’m an honest girl<br>When Jung Kook uploaded a video, I clicked it as fast as my Internet allow"
106022,으악
106023,오늘부터 종국이형을 저의 롤모델로 선포합니다
106024,이건 못참지 ㅋㅋㅋㅋㅋㅋㅋ
106025,❤❤❤❤❤❤❤
106026,와 지하철에서 이 영상 보는 내가 레전드
106027,와 오늘은 이거다!!
106028,@빨간포션알약 알람설정은 못참으니깐
106029,ㄷㄷ 나오자마자 보시네
106030,"I&#39;m 2 min late, why yt is working late"
106031,종국 형님은 노래부를 때보다 운동할때 더 행복해보임
106032,헬스협회 회장으로 임명해도 된다
106033,이 형 알고는 있었지만 운동에 진짜 진심이다 ㅋㅋㅋㅋㅋ
106034,&quot;이미 저분은 깡팬데..&quot;
106035,오
106036,크
106037,건강하세욧!
106038,영상길이 늘어난거 너무 좋잖아....
106039,하 싸버렸다
106040,이쯤되면 이형의 본업이 헷갈리기 시작한다 ㅋㅋㅋㅋㅋㅋㅋ
106041,잘 하는게 너무 많아서ㅋㅋ
106042,가수 및 예능인 및 온라인 트레이너
106043,난 종국이형 노래보다 대흉근을 먼저 만났어
106044,운동잘하는것만큼 노래 잘하고 목소리 진짜 너무좋은 가수입니다❤
106045,헬스인이 본업이자너~
106046,❤
106047,Reporting for duty 😁😁😁
106048,❤️❤️❤️
106049,👍🏻👍🏻👍🏻❤️
106050,one
106051,헬린인데 형님 부산오시면 운동같이 하고 싶습니다
